resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
25666,1087,830,9,1,14,1,1,1,26.0,44,1:25:52.894,5152894,32,1,1:49.354,230.575,1
25686,1088,830,9,1,1,1,1,1,26.0,72,1:36:42.773,5802773,62,1,1:13.652,208.173,1
25706,1089,830,9,1,7,1,1,1,25.0,53,1:20:27.511,4827511,38,6,1:24.745,246.088,1
25726,1091,815,9,11,2,1,1,1,25.0,59,2:02:20.238,7340238,57,2,1:48.165,168.509,1
25746,1092,830,9,1,1,1,1,1,25.0,28,3:01:44.004,10904004,10,4,1:44.911,199.266,1
25766,1093,830,9,1,2,1,1,1,25.0,56,1:42:11.687,6131687,37,2,1:39.541,199.383,1
25786,1094,830,9,1,1,1,1,1,25.0,71,1:38:36.729,5916729,36,4,1:22.046,188.850,1
25806,1095,847,131,63,1,1,1,1,26.0,71,1:38:34.044,5914044,61,1,1:13.785,210.237,1
25826,1096,830,9,1,1,1,1,1,25.0,58,1:27:45.914,5265914,54,6,1:29.392,212.676,1
25846,1098,830,9,1,1,1,1,1,25.0,57,1:33:56.736,5636736,44,6,1:36.236,202.452,1
25866,1099,815,9,11,1,1,1,1,25.0,50,1:21:14.894,4874894,38,2,1:32.188,241.098,1
25886,1100,830,9,1,1,1,1,1,25.0,58,2:32:38.371,9158371,49,2,1:20.342,236.498,1
25906,1101,815,9,11,3,1,1,1,25.0,51,1:32:42.436,5562436,50,5,1:44.589,206.625,1
25926,1102,830,9,1,9,1,1,1,26.0,57,1:27:38.241,5258241,56,1,1:29.708,217.184,1
25946,1104,830,9,1,1,1,1,1,25.0,78,1:48:51.980,6531980,23,7,1:16.604,156.822,1
25966,1105,830,9,1,1,1,1,1,26.0,66,1:27:57.940,5277940,61,1,1:16.330,219.641,1
25986,1106,830,9,1,1,1,1,1,25.0,70,1:33:58.348,5638348,68,3,1:15.594,207.683,1
26006,1107,830,9,1,1,1,1,1,26.0,71,1:25:33.607,5133607,71,1,1:07.012,231.970,1
26026,1108,830,9,1,1,1,1,1,26.0,52,1:25:16.938,5116938,42,1,1:30.275,234.922,1
26046,1109,830,9,1,2,1,1,1,26.0,70,1:38:08.634,5888634,53,1,1:20.504,195.910,1
26066,1110,830,9,1,6,1,1,1,25.0,44,1:22:30.450,4950450,32,2,1:48.922,231.490,1
26086,1111,830,9,1,1,1,1,1,25.0,72,2:24:04.411,8644411,58,2,1:13.889,207.505,1
26106,1112,830,9,1,2,1,1,1,25.0,51,1:13:41.143,4421143,33,2,1:25.240,244.659,1
26126,1113,832,6,55,1,1,1,1,25.0,62,1:46:37.418,6397418,47,7,1:37.666,182.089,1
26146,1114,830,9,1,1,1,1,1,26.0,53,1:30:58.421,5458421,39,1,1:34.183,221.963,1
26166,1115,830,9,1,1,1,1,1,26.0,57,1:27:39.168,5259168,56,1,1:24.319,231.364,1
26186,1116,830,9,1,6,1,1,1,25.0,56,1:35:21.362,5721362,40,9,1:40.028,198.412,1
26206,1117,830,9,1,3,1,1,1,25.0,71,2:02:30.814,7350814,40,2,1:21.644,189.780,1
26226,1118,830,9,1,1,1,1,1,25.0,71,1:56:48.894,7008894,68,2,1:13.422,211.277,1
26246,1119,830,9,1,2,1,1,1,25.0,50,1:29:08.289,5348289,44,2,1:35.614,233.476,1
26266,1120,830,9,1,1,1,1,1,26.0,58,1:27:02.624,5222624,45,1,1:26.993,218.541,1
26286,1121,830,9,1,1,1,1,1,26.0,57,1:31:44.742,5504742,39,1,1:32.608,210.383,1
26306,1122,830,9,1,1,1,1,1,25.0,50,1:20:43.273,4843273,50,3,1:31.773,242.188,1
26326,1123,832,6,55,2,1,1,1,25.0,58,1:20:26.843,4826843,48,3,1:20.031,237.418,1
26345,1124,830,9,1,1,1,1,1,26.0,53,1:54:23.566,6863566,50,1,1:33.706,223.093,1
26365,1125,830,9,1,1,1,1,1,25.0,56,1:40:52.554,6052554,33,2,1:38.406,199.414,1
26385,1126,846,1,4,5,1,1,1,25.0,57,1:30:49.876,5449876,55,5,1:30.980,214.148,1
26405,1127,830,9,1,1,1,1,1,25.0,63,1:25:25.252,5125252,38,9,1:20.366,219.898,1
26425,1128,844,6,16,1,1,1,1,25.0,78,2:23:15.554,8595554,\N,0,\N,\N,1
26445,1129,830,9,1,2,1,1,1,25.0,70,1:45:47.927,6347927,70,4,1:15.569,207.751,1
26465,1130,830,9,1,2,1,1,1,25.0,66,1:28:20.227,5300227,54,2,1:17.776,215.557,1
26485,1131,847,131,63,3,1,1,1,25.0,71,1:24:22.798,5062798,48,5,1:09.164,224.752,1
26505,1132,1,131,44,2,1,1,1,25.0,52,1:22:27.059,4947059,45,5,1:29.438,237.120,1
26525,1133,857,1,81,2,1,1,1,25.0,70,1:38:01.989,5881989,51,8,1:21.716,193.005,1
26545,1134,1,131,44,3,1,1,1,25.0,44,+0.526,526,33,6,1:46.653,236.415,1
26565,1135,846,1,4,1,1,1,1,26.0,72,1:30:45.519,5445519,72,1,1:13.817,207.708,1
26585,1136,844,6,16,4,1,1,1,25.0,53,1:14:40.727,4480727,33,10,1:23.226,250.580,1
26605,1137,857,1,81,2,1,1,1,25.0,51,1:32:58.007,5578007,47,9,1:47.060,201.856,1
26625,1138,846,1,4,1,1,1,1,25.0,62,1:40:52.571,6052571,48,2,1:34.925,187.347,1
26645,1139,844,6,16,4,1,1,1,25.0,56,1:35:09.639,5709639,39,6,1:37.834,202.861,1
26665,1140,832,6,55,1,1,1,1,25.0,71,1:40:55.800,6055800,62,7,1:20.137,193.348,1
26685,1141,830,9,1,17,1,1,1,26.0,69,2:06:54.430,7614430,67,1,1:20.472,192.767,1
26705,1142,847,131,63,1,1,1,1,25.0,50,1:22:05.969,4925969,46,4,1:35.717,233.225,1
26725,1143,830,9,1,2,1,1,1,25.0,57,1:31:05.323,5465323,55,2,1:22.905,235.310,1
26745,1144,846,1,4,1,1,1,1,25.0,58,1:26:33.291,5193291,52,3,1:27.438,217.429,1
